Date,Price
2016-04-06,390023
2016-04-19,392701
2016-05-02,395648
2016-05-15,396920
2016-05-28,399252
2016-06-10,401852
2016-06-23,403676
2016-07-06,405742
2016-07-19,407241
2016-08-01,408192
2016-08-14,410074
2016-08-27,411952
2016-09-09,412983
2016-09-22,414483
2016-10-05,417467
2016-10-18,420530
2016-10-31,422257
2016-11-13,423876
2016-11-26,425915
2016-12-09,427623
2016-12-23,430136
2017-01-05,430504
2017-01-18,432403
2017-01-31,433411
2017-02-13,436549
2017-02-26,440156
2017-03-11,445288
2017-03-24,451089
2017-04-06,457468
2017-04-19,463321
2017-05-02,469951
2017-05-15,474050
2017-05-28,479453
2017-06-10,485563
2017-06-23,489219
2017-07-06,493305
2017-07-19,497151
2017-08-01,498989
2017-08-14,502699
2017-08-27,506532
2017-09-09,511558
2017-09-22,514164
2017-10-05,516432
2017-10-18,517540
2017-10-31,520727
2017-11-13,521892
2017-11-26,522021
2017-12-09,523675
2017-12-22,526423
2018-01-04,526960
2018-01-17,528756
2018-01-30,531422
2018-02-12,531795
2018-02-25,532122
2018-03-10,531387
2018-03-23,529893
2018-04-05,527087
2018-04-18,524780
2018-05-01,524678
2018-05-15,523627
2018-05-28,525872
2018-06-10,526136
2018-06-23,529417
2018-07-06,529062
2018-07-19,529580
2018-08-01,531061
2018-08-14,531320
2018-08-27,533319
2018-09-09,531764
2018-09-22,534402
2018-10-05,534933
2018-10-18,535912
2018-10-31,537807
2018-11-13,540511
2018-11-26,543342
2018-12-09,544635
2018-12-22,544853
2019-01-04,545002
2019-01-17,544791
2019-01-30,545876
2019-02-12,546643
2019-02-25,547164
2019-03-10,546866
2019-03-23,548330
2019-04-05,549143
2019-04-18,552094
2019-05-01,553641
2019-05-14,557033
2019-05-27,557527
2019-06-09,560911
2019-06-22,559954
2019-07-05,562154
2019-07-18,562542
2019-07-31,563143
2019-08-13,564330
2019-08-26,565671
2019-09-08,567393
2019-09-21,568138
2019-10-04,569003
2019-10-18,571219
2019-10-31,571861
2019-11-13,576413
2019-11-26,577142
2019-12-09,579134
2019-12-22,579540
2020-01-04,580414
2020-01-17,581810
2020-01-30,584148
2020-02-12,587579
2020-02-25,593823
2020-03-09,598313
2020-03-22,600944
2020-04-04,601315
2020-04-17,601491
2020-04-30,602467
2020-05-13,602615
2020-05-26,602005
2020-06-08,605685
2020-06-21,609410
2020-07-04,610390
2020-07-17,615501
2020-07-30,618572
2020-08-12,620411
2020-08-25,622488
2020-09-07,622954
2020-09-20,626137
2020-10-03,626996
2020-10-16,626365
2020-10-29,626519
2020-11-11,624889
2020-11-24,626933
2020-12-07,626350
2020-12-20,625685
2021-01-02,625399
2021-01-15,625899
2021-01-28,626259
2021-02-10,627499
2021-02-23,629208
2021-03-09,632293
2021-03-22,634216
2021-04-04,639009
2021-04-17,641166
2021-04-30,643753
2021-05-13,647464
2021-05-26,649362
2021-06-08,652627
2021-06-21,653447
2021-07-04,654752
2021-07-17,657682
2021-07-30,658157
2021-08-12,660909
2021-08-25,662533
2021-09-07,662281
2021-09-20,664030
2021-10-03,668378
2021-10-16,672961
2021-10-29,677730
2021-11-11,682587
2021-11-24,685027
2021-12-07,687154
2021-12-20,691284
2022-01-02,693719
2022-01-15,696468
2022-01-28,701503
2022-02-10,707180
2022-02-23,713587
2022-03-08,718154
2022-03-21,726007
2022-04-03,730848
2022-04-16,737342
2022-04-29,741643
2022-05-12,744225
2022-05-25,746245
2022-06-07,748316
2022-06-20,750424
2022-07-03,753544
2022-07-16,755949
2022-07-29,756351
2022-08-12,758157
2022-08-25,761618
2022-09-07,761904
2022-09-20,762165
2022-10-03,761682
2022-10-16,762809
2022-10-29,763936
2022-11-11,765015
2022-11-24,767196
2022-12-07,768655
2022-12-20,769303
2023-01-02,770348
2023-01-15,768621
2023-01-28,763751
2023-02-10,758641
2023-02-23,753628
2023-03-08,747966
2023-03-21,738044
2023-04-03,730910
2023-04-16,725704
2023-04-29,723796
2023-05-12,724615
2023-05-25,723964
2023-06-07,724902
2023-06-20,724885
2023-07-03,724777
2023-07-16,726469
2023-07-29,728160
2023-08-11,729319
2023-08-24,730512
2023-09-06,730490
2023-09-19,730460
2023-10-02,730820
2023-10-15,732315
2023-10-28,731287
2023-11-10,730898
2023-11-23,728013
2023-12-06,726944
2023-12-19,727903
