Date,Price
2020-03-09,973346
2020-03-22,981901
2020-04-04,981735
2020-04-17,985036
2020-04-30,993508
2020-05-13,991318
2020-05-26,990098
2020-06-08,995318
2020-06-21,1009000
2020-07-04,1014090
2020-07-17,1023478
2020-07-30,1034103
2020-08-12,1038180
2020-08-25,1043433
2020-09-07,1045006
2020-09-20,1049261
2020-10-03,1049631
2020-10-16,1051920
2020-10-29,1056592
2020-11-11,1060283
2020-11-24,1065081
2020-12-07,1062101
2020-12-20,1064684
2021-01-02,1065189
2021-01-15,1069129
2021-01-28,1075655
2021-02-10,1083899
2021-02-23,1091099
2021-03-09,1099613
2021-03-22,1105330
2021-04-04,1108854
2021-04-17,1113481
2021-04-30,1120599
2021-05-13,1131123
2021-05-26,1136728
2021-06-08,1135079
2021-06-21,1134881
2021-07-04,1135478
2021-07-17,1136124
2021-07-30,1137086
2021-08-12,1136785
2021-08-25,1140943
2021-09-07,1142451
2021-09-20,1146400
2021-10-03,1158337
2021-10-16,1168053
2021-10-29,1175287
2021-11-11,1185469
2021-11-24,1189369
2021-12-07,1193312
2021-12-20,1197138
2022-01-02,1203470
2022-01-15,1205726
2022-01-28,1213622
2022-02-10,1221760
2022-02-23,1239067
2022-03-08,1241323
2022-03-21,1255394
2022-04-03,1258402
2022-04-16,1270482
2022-04-29,1273864
2022-05-12,1280742
2022-05-25,1283440
2022-06-07,1286229
2022-06-20,1286460
2022-07-03,1290414
2022-07-16,1293300
2022-07-29,1291567
2022-08-12,1292074
2022-08-25,1293447
2022-09-07,1294317
2022-09-20,1290821
2022-10-03,1291107
2022-10-16,1292353
2022-10-29,1289975
2022-11-11,1283553
2022-11-24,1285117
2022-12-07,1281151
2022-12-20,1280769
2023-01-02,1279603
2023-01-15,1277618
2023-01-28,1265791
2023-02-10,1249090
2023-02-23,1238435
2023-03-08,1232070
2023-03-21,1218381
2023-04-03,1209890
2023-04-16,1195976
2023-04-29,1194294
2023-05-12,1187239
2023-05-25,1185811
2023-06-07,1196472
2023-06-20,1203878
2023-07-03,1203101
2023-07-16,1203553
2023-07-29,1207269
2023-08-11,1210684
2023-08-24,1212662
2023-09-06,1213025
2023-09-19,1222953
2023-10-02,1225325
2023-10-15,1229608
2023-10-28,1227441
2023-11-10,1228389
2023-11-23,1228288
2023-12-06,1221208
2023-12-19,1214258
