Date,Price
2013-12-24,308051
2014-01-06,308498
2014-01-19,309256
2014-02-01,309527
2014-02-15,309850
2014-02-28,310263
2014-03-13,310078
2014-03-26,310819
2014-04-08,312670
2014-04-21,314131
2014-05-04,315230
2014-05-17,315296
2014-05-30,315949
2014-06-12,316668
2014-06-25,317189
2014-07-08,318442
2014-07-21,318869
2014-08-03,319708
2014-08-16,319545
2014-08-29,319651
2014-09-11,320686
2014-09-24,321269
2014-10-07,321156
2014-10-20,321774
2014-11-02,322539
2014-11-15,323731
2014-11-28,324172
2014-12-11,324782
2014-12-24,325819
2015-01-06,325711
2015-01-19,326028
2015-02-01,325755
2015-02-14,326060
2015-02-27,326253
2015-03-12,327673
2015-03-25,327991
2015-04-07,328759
2015-04-20,329456
2015-05-03,329664
2015-05-16,331354
2015-05-29,333091
2015-06-11,334099
2015-06-24,335426
2015-07-07,335343
2015-07-21,337172
2015-08-03,338118
2015-08-16,340014
2015-08-29,340492
2015-09-11,341245
2015-09-24,341728
2015-10-07,343308
2015-10-20,343738
2015-11-02,344977
2015-11-15,345102
2015-11-28,346740
2015-12-11,347416
2015-12-24,347977
2016-01-06,348151
2016-01-19,348449
2016-02-01,349153
2016-02-14,350230
2016-02-27,352919
2016-03-11,354041
2016-03-24,354351
2016-04-06,355354
2016-04-19,357795
2016-05-02,360468
2016-05-15,361618
2016-05-28,363726
2016-06-10,366082
2016-06-23,367738
2016-07-06,369594
2016-07-19,370938
2016-08-01,371758
2016-08-14,373441
2016-08-27,375140
2016-09-09,376099
2016-09-22,377431
2016-10-05,380159
2016-10-18,382964
2016-10-31,384555
2016-11-13,386010
2016-11-26,387841
2016-12-09,389397
2016-12-23,391694
2017-01-05,392030
2017-01-18,393781
2017-01-31,394647
2017-02-13,397531
2017-02-26,400826
2017-03-11,405471
2017-03-24,410773
2017-04-06,416609
2017-04-19,421974
2017-05-02,428063
2017-05-15,431706
2017-05-28,436661
2017-06-10,442228
2017-06-23,445557
2017-07-06,449347
2017-07-19,452855
2017-08-01,454512
2017-08-14,458028
2017-08-27,461549
2017-09-09,466139
2017-09-22,468519
2017-10-05,470633
2017-10-18,471706
2017-10-31,474622
2017-11-13,475715
2017-11-26,475971
2017-12-09,477431
2017-12-22,480050
2018-01-04,480531
2018-01-17,482186
2018-01-30,484608
2018-02-12,484992
2018-02-25,485391
2018-03-10,484886
2018-03-23,483563
2018-04-05,480993
2018-04-18,478922
2018-05-01,478891
2018-05-15,478032
2018-05-28,480191
2018-06-10,480436
2018-06-23,483514
2018-07-06,483182
2018-07-19,483655
2018-08-01,485047
2018-08-14,485279
2018-08-27,487127
2018-09-09,485716
2018-09-22,488147
2018-10-05,488625
2018-10-18,489528
2018-10-31,491311
2018-11-13,493790
2018-11-26,496381
2018-12-09,497597
2018-12-22,497799
2019-01-04,497928
2019-01-17,497747
2019-01-30,498744
2019-02-12,499468
2019-02-25,499968
2019-03-10,499686
2019-03-23,501020
2019-04-05,501764
2019-04-18,504523
2019-05-01,505971
2019-05-14,509101
2019-05-27,509472
2019-06-09,512563
2019-06-22,511688
2019-07-05,513691
2019-07-18,514098
2019-07-31,514701
2019-08-13,515808
2019-08-26,517063
2019-09-08,518679
2019-09-21,519341
2019-10-04,520131
2019-10-18,522183
2019-10-31,522754
2019-11-13,526909
2019-11-26,527609
2019-12-09,529450
2019-12-22,529836
2020-01-04,530634
2020-01-17,531899
2020-01-30,534067
2020-02-12,537247
2020-02-25,543003
2020-03-09,547166
2020-03-22,549568
2020-04-04,549942
2020-04-17,550093
2020-04-30,550952
2020-05-13,551106
2020-05-26,550626
2020-06-08,554039
2020-06-21,557364
2020-07-04,558208
2020-07-17,562823
2020-07-30,565524
2020-08-12,567143
2020-08-25,569040
2020-09-07,569419
2020-09-20,572318
2020-10-03,573067
2020-10-16,572505
2020-10-29,572604
2020-11-11,571072
2020-11-24,572903
2020-12-07,572374
2020-12-20,571748
2021-01-02,571456
2021-01-15,571885
2021-01-28,572143
2021-02-10,573228
2021-02-23,574763
2021-03-09,577537
2021-03-22,579239
2021-04-04,583573
2021-04-17,585519
2021-04-30,587866
2021-05-13,591251
2021-05-26,592949
2021-06-08,595940
2021-06-21,596728
2021-07-04,597943
2021-07-17,600646
2021-07-30,601097
2021-08-12,603659
2021-08-25,605129
2021-09-07,604927
2021-09-20,606474
2021-10-03,610427
2021-10-16,614530
2021-10-29,618776
2021-11-11,623211
2021-11-24,625438
2021-12-07,627324
2021-12-20,631116
2022-01-02,633329
2022-01-15,635868
2022-01-28,640502
2022-02-10,645706
2022-02-23,651485
2022-03-08,655716
2022-03-21,662966
2022-04-03,667469
2022-04-16,673395
2022-04-29,677341
2022-05-12,679683
2022-05-25,681531
2022-06-07,683423
2022-06-20,685337
2022-07-03,688179
2022-07-16,690357
2022-07-29,690733
2022-08-12,692403
2022-08-25,695563
2022-09-07,695810
2022-09-20,696035
2022-10-03,695672
2022-10-16,696730
2022-10-29,697852
2022-11-11,698881
2022-11-24,700877
2022-12-07,702285
2022-12-20,702903
2023-01-02,703894
2023-01-15,702317
2023-01-28,697924
2023-02-10,693362
2023-02-23,688828
2023-03-08,683664
2023-03-21,674561
2023-04-03,667965
2023-04-16,663238
2023-04-29,661415
2023-05-12,662165
2023-05-25,661537
2023-06-07,662411
2023-06-20,662380
2023-07-03,662287
2023-07-16,663898
2023-07-29,665380
2023-08-11,666397
2023-08-24,667472
2023-09-06,667423
2023-09-19,667361
2023-10-02,667653
2023-10-15,669013
2023-10-28,668082
2023-11-10,667720
2023-11-23,665001
2023-12-06,664080
2023-12-19,664997
