Date,Price
2014-02-15,213608
2014-02-28,213803
2014-03-13,213609
2014-03-26,214019
2014-04-08,215233
2014-04-21,216203
2014-05-04,216939
2014-05-17,217025
2014-05-30,217497
2014-06-12,218046
2014-06-25,218452
2014-07-08,219367
2014-07-21,219671
2014-08-03,220273
2014-08-16,220208
2014-08-29,220293
2014-09-11,221064
2014-09-24,221514
2014-10-07,221400
2014-10-20,221866
2014-11-02,222467
2014-11-15,223369
2014-11-28,223776
2014-12-11,224292
2014-12-24,225150
2015-01-06,225168
2015-01-19,225448
2015-02-01,225381
2015-02-14,225726
2015-02-27,226021
2015-03-12,227125
2015-03-25,227509
2015-04-07,228190
2015-04-20,228739
2015-05-03,229037
2015-05-16,230372
2015-05-29,231800
2015-06-11,232748
2015-06-24,233847
2015-07-07,233935
2015-07-21,235277
2015-08-03,235921
2015-08-16,237250
2015-08-29,237595
2015-09-11,238114
2015-09-24,238419
2015-10-07,239525
2015-10-20,239819
2015-11-02,240707
2015-11-15,240789
2015-11-28,241931
2015-12-11,242434
2015-12-24,242821
2016-01-06,242931
2016-01-19,243147
2016-02-01,243630
2016-02-14,244353
2016-02-27,246258
2016-03-11,247064
2016-03-24,247236
2016-04-06,247871
2016-04-19,249575
2016-05-02,251426
2016-05-15,252218
2016-05-28,253668
2016-06-10,255297
2016-06-23,256446
2016-07-06,257711
2016-07-19,258625
2016-08-01,259142
2016-08-14,260282
2016-08-27,261452
2016-09-09,262145
2016-09-22,263034
2016-10-05,264948
2016-10-18,266918
2016-10-31,268049
2016-11-13,269042
2016-11-26,270287
2016-12-09,271373
2016-12-23,272984
2017-01-05,273220
2017-01-18,274464
2017-01-31,275009
2017-02-13,277049
2017-02-26,279356
2017-03-11,282561
2017-03-24,286279
2017-04-06,290377
2017-04-19,294156
2017-05-02,298458
2017-05-15,300895
2017-05-28,304388
2017-06-10,308272
2017-06-23,310592
2017-07-06,313311
2017-07-19,315763
2017-08-01,316899
2017-08-14,319506
2017-08-27,321994
2017-09-09,325208
2017-09-22,326874
2017-10-05,328403
2017-10-18,329223
2017-10-31,331271
2017-11-13,332070
2017-11-26,332406
2017-12-09,333371
2017-12-22,335329
2018-01-04,335655
2018-01-17,336830
2018-01-30,338512
2018-02-12,338831
2018-02-25,339224
2018-03-10,339057
2018-03-23,338178
2018-04-05,336371
2018-04-18,334962
2018-05-01,335011
2018-05-15,334522
2018-05-28,336158
2018-06-10,336334
2018-06-23,338582
2018-07-06,338340
2018-07-19,338671
2018-08-01,339691
2018-08-14,339849
2018-08-27,341168
2018-09-09,340190
2018-09-22,341916
2018-10-05,342244
2018-10-18,342886
2018-10-31,344194
2018-11-13,345941
2018-11-26,347762
2018-12-09,348652
2018-12-22,348799
2019-01-04,348880
2019-01-17,348765
2019-01-30,349471
2019-02-12,350004
2019-02-25,350383
2019-03-10,350174
2019-03-23,351104
2019-04-05,351628
2019-04-18,353631
