Date,Price
2015-09-11,446435
2015-09-24,448939
2015-10-07,450905
2015-10-20,451811
2015-11-02,452435
2015-11-15,452610
2015-11-28,456368
2015-12-11,456302
2015-12-24,457801
2016-01-06,458237
2016-01-19,458541
2016-02-01,458632
2016-02-14,460437
2016-02-27,462074
2016-03-11,463491
2016-03-24,465553
2016-04-06,468901
2016-04-19,474270
2016-05-02,476563
2016-05-15,479457
2016-05-28,480619
2016-06-10,485657
2016-06-23,487773
2016-07-06,491304
2016-07-19,494163
2016-08-01,495848
2016-08-14,499139
2016-08-27,502107
2016-09-09,502619
2016-09-22,505434
2016-10-05,508938
2016-10-18,514143
2016-10-31,515786
2016-11-13,518024
2016-11-26,519669
2016-12-09,521056
2016-12-23,524613
2017-01-05,524791
2017-01-18,525656
2017-01-31,530480
2017-02-13,532622
2017-02-26,536956
2017-03-11,542872
2017-03-24,550841
2017-04-06,557958
2017-04-19,562788
2017-05-02,568324
2017-05-15,579045
2017-05-28,584457
2017-06-10,588066
2017-06-23,590872
2017-07-06,592677
2017-07-19,595614
2017-08-01,596976
2017-08-14,600016
2017-08-27,604515
2017-09-09,609322
2017-09-22,611324
2017-10-05,613366
2017-10-18,615082
2017-10-31,617914
2017-11-13,619961
2017-11-26,618246
2017-12-09,620501
2017-12-22,619878
2018-01-04,620634
2018-01-17,621483
2018-01-30,622086
2018-02-12,622936
2018-02-25,620449
2018-03-10,616561
2018-03-23,613572
2018-04-05,611049
2018-04-18,610426
2018-05-01,608888
2018-05-15,605064
2018-05-28,602858
2018-06-10,604275
2018-06-23,604754
2018-07-06,607137
2018-07-19,607253
2018-08-01,606571
2018-08-14,606201
2018-08-27,604758
2018-09-09,599743
2018-09-22,602274
2018-10-05,602144
2018-10-18,602064
2018-10-31,601471
2018-11-13,602933
2018-11-26,606864
2018-12-09,606658
2018-12-22,607641
2019-01-04,609202
2019-01-17,609439
2019-01-30,612062
2019-02-12,610621
2019-02-25,609786
2019-03-10,611112
2019-03-23,615012
2019-04-05,615610
2019-04-18,617287
2019-05-01,615052
2019-05-14,618985
2019-05-27,622200
2019-06-09,622169
2019-06-22,621504
2019-07-05,624361
2019-07-18,623664
2019-07-31,625919
2019-08-13,626506
2019-08-26,625958
2019-09-08,625896
2019-09-21,631118
2019-10-04,633466
2019-10-18,635563
2019-10-31,637594
2019-11-13,639195
2019-11-26,639830
2019-12-09,643626
2019-12-22,643116
2020-01-04,644263
2020-01-17,643242
2020-01-30,642693
2020-02-12,645934
2020-02-25,650484
2020-03-09,651458
2020-03-22,657245
2020-04-04,657154
2020-04-17,659400
2020-04-30,665144
2020-05-13,663659
2020-05-26,662910
2020-06-08,666435
2020-06-21,675634
2020-07-04,679045
2020-07-17,685292
2020-07-30,692390
2020-08-12,695079
2020-08-25,698621
2020-09-07,699642
2020-09-20,702465
2020-10-03,702664
2020-10-16,704260
2020-10-29,707416
2020-11-11,709945
2020-11-24,713144
2020-12-07,711123
2020-12-20,712891
2021-01-02,713215
2021-01-15,715875
2021-01-28,720267
2021-02-10,725835
2021-02-23,730696
2021-03-09,736404
2021-03-22,740217
2021-04-04,742467
2021-04-17,745556
2021-04-30,750347
2021-05-13,757451
2021-05-26,761206
2021-06-08,760002
2021-06-21,759880
2021-07-04,760276
2021-07-17,760667
2021-07-30,761330
2021-08-12,761097
2021-08-25,763889
2021-09-07,764953
2021-09-20,767564
2021-10-03,775607
2021-10-16,782064
2021-10-29,786792
2021-11-11,793636
2021-11-24,796242
2021-12-07,798834
2021-12-20,801363
2022-01-02,805625
2022-01-15,807125
2022-01-28,812431
2022-02-10,817873
2022-02-23,829488
2022-03-08,830969
2022-03-21,840468
2022-04-03,842477
2022-04-16,850573
2022-04-29,852793
2022-05-12,857420
2022-05-25,859217
2022-06-07,861073
2022-06-20,861167
2022-07-03,863786
2022-07-16,865682
2022-07-29,864494
2022-08-12,864812
2022-08-25,865663
2022-09-07,866238
2022-09-20,863825
2022-10-03,864106
2022-10-16,864956
2022-10-29,863383
2022-11-11,858999
2022-11-24,860017
2022-12-07,857333
2022-12-20,857080
2023-01-02,856287
2023-01-15,854973
2023-01-28,847055
2023-02-10,835850
2023-02-23,828727
2023-03-08,824522
2023-03-21,815371
2023-04-03,809671
2023-04-16,800306
2023-04-29,799130
2023-05-12,794282
2023-05-25,793291
2023-06-07,800580
2023-06-20,805636
2023-07-03,805111
2023-07-16,805437
2023-07-29,807880
2023-08-11,810149
2023-08-24,811460
2023-09-06,811682
2023-09-19,818447
2023-10-02,820028
2023-10-15,822915
2023-10-28,821466
2023-11-10,822119
2023-11-23,822048
2023-12-06,817280
2023-12-19,812535
