Date,Price
2015-05-16,783434
2015-05-29,790909
2015-06-11,790748
2015-06-24,799485
2015-07-07,797817
2015-07-21,799523
2015-08-03,799709
2015-08-16,804451
2015-08-29,805292
2015-09-11,808100
2015-09-24,811771
2015-10-07,815119
2015-10-20,816313
2015-11-02,817359
2015-11-15,818329
2015-11-28,820477
2015-12-11,818659
2015-12-24,820163
2016-01-06,822038
2016-01-19,822005
2016-02-01,826173
2016-02-14,831497
2016-02-27,836865
2016-03-11,835183
2016-03-24,839987
2016-04-06,850384
2016-04-19,853327
2016-05-02,863589
2016-05-15,866833
2016-05-28,875516
2016-06-10,879986
2016-06-23,883812
2016-07-06,892286
2016-07-19,896815
2016-08-01,905700
2016-08-14,913471
2016-08-27,918054
2016-09-09,917408
2016-09-22,924271
2016-10-05,929828
2016-10-18,932872
2016-10-31,933480
2016-11-13,938998
2016-11-26,949261
2016-12-09,953364
2016-12-23,956782
2017-01-05,957210
2017-01-18,959633
2017-01-31,964740
2017-02-13,968974
2017-02-26,976423
2017-03-11,993556
2017-03-24,1004948
2017-04-06,1017639
2017-04-19,1029644
2017-05-02,1041800
2017-05-15,1058478
2017-05-28,1067082
2017-06-10,1085166
2017-06-23,1096302
2017-07-06,1098104
2017-07-19,1109841
2017-08-01,1117296
2017-08-14,1105141
2017-08-27,1109061
2017-09-09,1122154
2017-09-22,1128604
2017-10-05,1125825
2017-10-18,1113704
2017-10-31,1119655
2017-11-13,1115572
2017-11-26,1095260
2017-12-09,1108730
2017-12-22,1101377
2018-01-04,1104650
2018-01-17,1107522
2018-01-30,1119199
2018-02-12,1111228
2018-02-25,1099426
2018-03-10,1074006
2018-03-23,1065327
2018-04-05,1057677
2018-04-18,1045154
2018-05-01,1036709
2018-05-15,1021026
2018-05-28,1013919
2018-06-10,1009906
2018-06-23,1006597
2018-07-06,1003592
2018-07-19,1004921
2018-08-01,1004723
2018-08-14,1006953
2018-08-27,1012535
2018-09-09,1009535
2018-09-22,1012636
2018-10-05,1015082
2018-10-18,1017122
2018-10-31,1016722
2018-11-13,1023563
2018-11-26,1027401
2018-12-09,1026902
2018-12-22,1024896
2019-01-04,1024413
2019-01-17,1020869
2019-01-30,1020205
2019-02-12,1020403
2019-02-25,1017272
2019-03-10,1017878
2019-03-23,1019458
2019-04-05,1021739
2019-04-18,1020328
2019-05-01,1021849
2019-05-14,1026072
2019-05-27,1035718
2019-06-09,1048332
2019-06-22,1044321
2019-07-05,1050952
2019-07-18,1044064
2019-07-31,1034157
2019-08-13,1031359
2019-08-26,1031976
2019-09-08,1032323
2019-09-21,1031848
2019-10-04,1032089
2019-10-18,1031932
2019-10-31,1034610
2019-11-13,1049492
2019-11-26,1044446
2019-12-09,1043868
2019-12-22,1044898
2020-01-04,1046245
2020-01-17,1052835
2020-01-30,1056828
2020-02-12,1057714
2020-02-25,1066736
2020-03-09,1070327
2020-03-22,1072911
2020-04-04,1067948
2020-04-17,1066484
2020-04-30,1068471
2020-05-13,1067643
2020-05-26,1053122
2020-06-08,1054614
2020-06-21,1069122
2020-07-04,1075735
2020-07-17,1093144
2020-07-30,1112222
2020-08-12,1124169
2020-08-25,1126053
2020-09-07,1131697
2020-09-20,1142204
2020-10-03,1147928
2020-10-16,1140239
2020-10-29,1143631
2020-11-11,1140310
2020-11-24,1149504
2020-12-07,1146761
2020-12-20,1144448
2021-01-02,1148203
2021-01-15,1151797
2021-01-28,1158549
2021-02-10,1163002
2021-02-23,1167544
2021-03-09,1178205
2021-03-22,1185115
2021-04-04,1204292
2021-04-17,1212026
2021-04-30,1216430
2021-05-13,1222635
2021-05-26,1229217
2021-06-08,1240314
2021-06-21,1236373
2021-07-04,1235774
2021-07-17,1240167
2021-07-30,1237866
2021-08-12,1237210
2021-08-25,1242028
2021-09-07,1235341
2021-09-20,1245751
2021-10-03,1252620
2021-10-16,1273385
2021-10-29,1302381
2021-11-11,1311447
2021-11-24,1315157
2021-12-07,1327926
2021-12-20,1335593
2022-01-02,1340371
2022-01-15,1342136
2022-01-28,1347054
2022-02-10,1356212
2022-02-23,1377182
2022-03-08,1380030
2022-03-21,1384371
2022-04-03,1384702
2022-04-16,1396764
2022-04-29,1405171
2022-05-12,1410714
2022-05-25,1411644
2022-06-07,1415444
2022-06-20,1423705
2022-07-03,1430684
2022-07-16,1438260
2022-07-29,1437360
2022-08-12,1440223
2022-08-25,1450529
2022-09-07,1452275
2022-09-20,1457031
2022-10-03,1439498
2022-10-16,1433375
2022-10-29,1422327
2022-11-11,1422505
2022-11-24,1428326
2022-12-07,1426362
2022-12-20,1424227
2023-01-02,1423705
2023-01-15,1421235
2023-01-28,1406574
2023-02-10,1389874
2023-02-23,1374048
2023-03-08,1359449
2023-03-21,1342828
2023-04-03,1340689
2023-04-16,1329218
2023-04-29,1332049
2023-05-12,1337593
2023-05-25,1342304
2023-06-07,1335699
2023-06-20,1332809
2023-07-03,1332997
2023-07-16,1326840
2023-07-29,1338340
2023-08-11,1347133
2023-08-24,1350627
2023-09-06,1353044
2023-09-19,1350326
2023-10-02,1356832
2023-10-15,1360616
2023-10-28,1358899
2023-11-10,1357830
2023-11-23,1358113
2023-12-06,1350176
2023-12-19,1351421
