Date,Price
2015-07-07,405841
2015-07-21,408738
2015-08-03,411127
2015-08-16,414032
2015-08-29,414055
2015-09-11,415072
2015-09-24,416155
2015-10-07,417937
2015-10-20,419171
2015-11-02,419588
2015-11-15,420109
2015-11-28,422043
2015-12-11,422393
2015-12-24,422638
2016-01-06,422970
2016-01-19,422897
2016-02-01,423353
2016-02-14,426201
2016-02-27,427639
2016-03-11,430188
2016-03-24,431844
2016-04-06,432521
2016-04-19,435932
2016-05-02,438522
2016-05-15,439429
2016-05-28,443614
2016-06-10,448321
2016-06-23,451995
2016-07-06,453401
2016-07-19,456649
2016-08-01,458637
2016-08-14,461372
2016-08-27,464722
2016-09-09,466116
2016-09-22,469632
2016-10-05,472071
2016-10-18,475178
2016-10-31,477834
2016-11-13,481067
2016-11-26,483024
2016-12-09,485312
2016-12-23,488515
2017-01-05,489500
2017-01-18,491331
2017-01-31,495301
2017-02-13,499107
2017-02-26,501661
2017-03-11,506721
2017-03-24,509276
2017-04-06,513095
2017-04-19,516227
2017-05-02,519077
2017-05-15,525677
2017-05-28,530025
2017-06-10,535621
2017-06-23,538148
2017-07-06,541562
2017-07-19,542519
2017-08-01,545278
2017-08-14,547670
2017-08-27,551506
2017-09-09,553319
2017-09-22,555674
2017-10-05,558664
2017-10-18,564914
2017-10-31,568474
2017-11-13,570503
2017-11-26,569641
2017-12-09,568182
2017-12-22,568478
2018-01-04,568008
2018-01-17,569037
2018-01-30,569277
2018-02-12,570871
2018-02-25,569168
2018-03-10,567630
2018-03-23,566246
2018-04-05,567234
2018-04-18,564470
2018-05-01,563315
2018-05-15,561659
2018-05-28,561462
2018-06-10,565461
2018-06-23,567974
2018-07-06,568693
2018-07-19,569481
2018-08-01,569343
2018-08-14,569251
2018-08-27,569271
2018-09-09,570547
2018-09-22,571723
2018-10-05,572829
2018-10-18,573421
2018-10-31,572774
2018-11-13,573518
2018-11-26,576293
2018-12-09,576157
2018-12-22,577761
2019-01-04,578756
2019-01-17,579638
2019-01-30,580961
2019-02-12,581577
2019-02-25,584170
2019-03-10,582150
2019-03-23,582781
2019-04-05,582434
2019-04-18,583105
2019-05-01,584447
2019-05-14,583423
2019-05-27,586733
2019-06-09,587441
2019-06-22,589064
2019-07-05,588930
2019-07-18,589460
2019-07-31,590326
2019-08-13,594282
2019-08-26,594609
2019-09-08,593181
2019-09-21,594517
2019-10-04,595348
2019-10-18,597671
2019-10-31,598010
2019-11-13,600206
2019-11-26,602248
2019-12-09,602832
2019-12-22,600771
2020-01-04,602057
2020-01-17,604301
2020-01-30,604594
2020-02-12,606120
2020-02-25,608157
2020-03-09,611308
2020-03-22,613508
2020-04-04,614401
2020-04-17,616216
2020-04-30,617873
2020-05-13,617488
2020-05-26,617423
2020-06-08,617753
2020-06-21,622104
2020-07-04,625203
2020-07-17,631572
2020-07-30,635598
2020-08-12,639042
2020-08-25,642433
