Date,Price
2020-09-20,476017
2020-10-03,476375
2020-10-16,476019
2020-10-29,475794
2020-11-11,474216
2020-11-24,475473
2020-12-07,475067
2020-12-20,474409
2021-01-02,473940
2021-01-15,474100
2021-01-28,473797
2021-02-10,474356
2021-02-23,475434
2021-03-09,477409
2021-03-22,478413
2021-04-04,481686
2021-04-17,483118
2021-04-30,484941
2021-05-13,487707
2021-05-26,488849
2021-06-08,491394
2021-06-21,492323
2021-07-04,493487
2021-07-17,495919
2021-07-30,496420
2021-08-12,498889
2021-08-25,500005
2021-09-07,500038
2021-09-20,500949
2021-10-03,504087
2021-10-16,506874
2021-10-29,509590
2021-11-11,513248
2021-11-24,515081
2021-12-07,516226
2021-12-20,519496
2022-01-02,521246
2022-01-15,523555
2022-01-28,527636
2022-02-10,532077
2022-02-23,536323
2022-03-08,540249
2022-03-21,546800
2022-04-03,551109
2022-04-16,555967
2022-04-29,559352
2022-05-12,561174
2022-05-25,562721
2022-06-07,564285
2022-06-20,565789
2022-07-03,568080
2022-07-16,569742
2022-07-29,570118
2022-08-12,571643
2022-08-25,574253
2022-09-07,574348
2022-09-20,574435
2022-10-03,574712
2022-10-16,575793
2022-10-29,577379
2022-11-11,578554
2022-11-24,580229
2022-12-07,581937
2022-12-20,582643
2023-01-02,583720
2023-01-15,582416
2023-01-28,579192
2023-02-10,576179
2023-02-23,572761
2023-03-08,568543
2023-03-21,560728
2023-04-03,554701
2023-04-16,551001
2023-04-29,548907
2023-05-12,549545
2023-05-25,548781
2023-06-07,549633
2023-06-20,549496
2023-07-03,549452
2023-07-16,551255
2023-07-29,552037
2023-08-11,552568
2023-08-24,553351
2023-09-06,553103
2023-09-19,552802
2023-10-02,552776
2023-10-15,553857
2023-10-28,553150
2023-11-10,552802
2023-11-23,549946
2023-12-06,549590
2023-12-19,550639
