Date,Price
2015-02-27,311487
2015-03-12,312976
2015-03-25,313207
2015-04-07,313798
2015-04-20,314535
2015-05-03,314732
2015-05-16,316501
2015-05-29,318244
2015-06-11,319215
2015-06-24,320600
2015-07-07,320553
2015-07-21,322268
2015-08-03,323219
2015-08-16,325015
2015-08-29,325436
2015-09-11,326175
2015-09-24,326732
2015-10-07,328231
2015-10-20,328662
2015-11-02,329774
2015-11-15,329912
2015-11-28,331477
2015-12-11,332030
2015-12-24,332580
2016-01-06,332781
2016-01-19,333044
2016-02-01,333743
2016-02-14,334855
2016-02-27,337342
2016-03-11,338345
2016-03-24,338772
2016-04-06,339921
2016-04-19,342251
2016-05-02,344848
2016-05-15,345980
2016-05-28,348055
2016-06-10,350351
2016-06-23,351953
2016-07-06,353818
2016-07-19,355174
2016-08-01,356118
2016-08-14,357833
2016-08-27,359500
2016-09-09,360348
2016-09-22,361741
2016-10-05,364318
2016-10-18,366957
2016-10-31,368417
2016-11-13,369875
2016-11-26,371720
2016-12-09,373208
2016-12-23,375381
2017-01-05,375698
2017-01-18,377304
2017-01-31,378308
2017-02-13,380984
2017-02-26,384107
2017-03-11,388655
2017-03-24,393669
2017-04-06,399171
2017-04-19,404194
2017-05-02,409857
2017-05-15,413650
2017-05-28,418281
2017-06-10,423604
2017-06-23,426796
2017-07-06,430197
2017-07-19,433537
2017-08-01,435183
2017-08-14,438088
2017-08-27,441360
2017-09-09,445715
2017-09-22,447974
2017-10-05,449835
2017-10-18,450649
2017-10-31,453397
2017-11-13,454335
2017-11-26,454115
2017-12-09,455669
2017-12-22,457786
2018-01-04,458275
2018-01-17,459796
2018-01-30,462136
2018-02-12,462353
2018-02-25,462395
2018-03-10,461362
2018-03-23,459966
2018-04-05,457553
2018-04-18,455466
2018-05-01,455228
2018-05-15,454077
2018-05-28,455760
2018-06-10,455978
2018-06-23,458624
2018-07-06,458337
2018-07-19,458786
2018-08-01,459971
2018-08-14,460207
2018-08-27,461886
2018-09-09,460517
2018-09-22,462751
2018-10-05,463225
2018-10-18,464053
2018-10-31,465568
2018-11-13,467889
2018-11-26,470327
2018-12-09,471365
2018-12-22,471543
2019-01-04,471691
2019-01-17,471482
2019-01-30,472406
2019-02-12,473015
2019-02-25,473405
2019-03-10,473173
2019-03-23,474449
2019-04-05,475146
2019-04-18,477552
2019-05-01,478807
2019-05-14,481669
2019-05-27,482289
2019-06-09,485220
2019-06-22,484392
2019-07-05,486313
2019-07-18,486525
2019-07-31,486914
2019-08-13,487884
2019-08-26,488976
2019-09-08,490362
2019-09-21,491053
2019-10-04,491802
2019-10-18,493652
2019-10-31,494246
2019-11-13,498196
2019-11-26,498746
2019-12-09,500417
2019-12-22,500732
2020-01-04,501491
2020-01-17,502723
2020-01-30,504670
2020-02-12,507531
2020-02-25,512813
2020-03-09,516552
2020-03-22,518833
2020-04-04,519071
2020-04-17,519245
2020-04-30,520170
2020-05-13,520251
2020-05-26,519538
2020-06-08,522600
2020-06-21,526013
2020-07-04,526986
2020-07-17,531538
2020-07-30,534450
2020-08-12,536187
2020-08-25,537986
2020-09-07,538503
2020-09-20,541280
2020-10-03,542110
2020-10-16,541528
2020-10-29,541764
2020-11-11,540456
2020-11-24,542311
2020-12-07,541795
2020-12-20,541266
2021-01-02,541094
2021-01-15,541592
2021-01-28,542076
2021-02-10,543262
2021-02-23,544805
2021-03-09,547583
2021-03-22,549382
2021-04-04,553636
2021-04-17,555562
2021-04-30,557842
2021-05-13,561066
2021-05-26,562797
2021-06-08,565600
2021-06-21,566218
2021-07-04,567296
2021-07-17,569767
2021-07-30,570136
2021-08-12,572403
2021-08-25,573841
2021-09-07,573557
2021-09-20,575194
2021-10-03,579003
2021-10-16,583173
2021-10-29,587567
2021-11-11,591775
2021-11-24,593891
2021-12-07,595871
2021-12-20,599403
2022-01-02,601538
2022-01-15,603849
2022-01-28,608126
2022-02-10,612996
2022-02-23,618721
2022-03-08,622534
2022-03-21,629149
2022-04-03,633147
2022-04-16,638785
2022-04-29,642468
2022-05-12,644742
2022-05-25,646485
2022-06-07,648278
2022-06-20,650130
2022-07-03,652852
2022-07-16,654980
2022-07-29,655306
2022-08-12,656823
2022-08-25,659821
2022-09-07,660105
2022-09-20,660364
2022-10-03,659753
2022-10-16,660661
2022-10-29,661418
2022-11-11,662245
2022-11-24,664125
2022-12-07,665207
2022-12-20,665704
2023-01-02,666523
2023-01-15,665028
2023-01-28,660675
2023-02-10,655998
2023-02-23,651546
2023-03-08,646626
2023-03-21,638130
2023-04-03,632142
2023-04-16,627565
2023-04-29,626108
2023-05-12,626811
2023-05-25,626329
2023-06-07,627098
2023-06-20,627120
2023-07-03,627016
2023-07-16,628325
2023-07-29,629936
2023-08-11,631043
2023-08-24,632111
2023-09-06,632161
2023-09-19,632218
2023-10-02,632619
2023-10-15,633928
2023-10-28,633017
2023-11-10,632697
2023-11-23,630400
2023-12-06,629339
2023-12-19,630073
